Scraped_Date,Scraped_Time,brand,brandless_name,product_id,product_name,skus,display_name,auto_delivery_price,recommended_retail_price,rrp_discount_price,single_order_price
02/15/2023, 14:55:45,Hills Science Diet,Adult Dry Dog Food,hills-science-diet-adult-dry-dog-food,Hills Science Diet Adult Dry Dog Food,H6487,7.5kg,92.15,120.0,19,96.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Dry Dog Food,hills-science-diet-adult-dry-dog-food,Hills Science Diet Adult Dry Dog Food,10313HG,12kg,121.6,155.5,18,127.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Dry Dog Food,hills-science-diet-adult-dry-dog-food,Hills Science Diet Adult Dry Dog Food,H6488HG,15kg,131.1,165.0,16,137.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Dry Dog Food,hills-science-diet-adult-dry-dog-food,Hills Science Diet Adult Dry Dog Food,H6486MS,4 x 3kg,159.89,238.0,29,168.3
02/15/2023, 14:55:45,Hills Science Diet,Adult Dry Dog Food,hills-science-diet-adult-dry-dog-food,Hills Science Diet Adult Dry Dog Food,10313HGVO2X,24kg,238.32,311.0,19,250.86
02/15/2023, 14:55:45,Howl Yes,Adult Large Breed Chicken Dry Dog Food,howl-yes-adult-large-breed-chicken-dry-dog-food,Howl Yes Adult Large Breed Chicken Dry Dog Food,HYALBC18,18kg,49.0,70.0,0,70.0
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Adult Lamb And Rice,black-hawk-dry-dog-food-adult-lamb-and-rice,Black Hawk Dry Dog Food Adult Lamb And Rice,BLRA3,3kg,29.45,40.99,24,30.99
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Adult Lamb And Rice,black-hawk-dry-dog-food-adult-lamb-and-rice,Black Hawk Dry Dog Food Adult Lamb And Rice,BLRA3VO2X,6kg,57.71,81.98,26,60.74
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Adult Lamb And Rice,black-hawk-dry-dog-food-adult-lamb-and-rice,Black Hawk Dry Dog Food Adult Lamb And Rice,DPB0110,10kg,87.38,106.99,14,91.97
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Adult Lamb And Rice,black-hawk-dry-dog-food-adult-lamb-and-rice,Black Hawk Dry Dog Food Adult Lamb And Rice,BLRA20,20kg,123.5,169.99,24,129.99
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Adult Lamb And Rice,black-hawk-dry-dog-food-adult-lamb-and-rice,Black Hawk Dry Dog Food Adult Lamb And Rice,BLRA20VO2X,40kg,228.0,339.98,29,239.99
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M175030MS,4 x 2.5kg,27.51,180.0,84,28.95
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M175030,2.5kg,34.97,45.0,18,36.81
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M175030VO2X,2 x 2.5kg,72.15,90.0,20,72.15
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M182556,7kg,78.85,82.99,0,82.99
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M182555,13kg,111.15,150.0,22,116.99
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M204319,17kg,141.43,185.0,20,148.87
02/15/2023, 14:55:45,Advance,Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Weight Medium Adult Dry Dog Food Chicken With Rice,M182555VO2X,26kg,190.0,300.0,33,199.99
02/15/2023, 14:55:45,Hills Science Diet,Senior 7 Plus Dry Dog Food,hills-science-diet-senior-7-plus-dry-dog-food,Hills Science Diet Senior 7 Plus Dry Dog Food,H6938,3kg,50.54,60.5,12,53.2
02/15/2023, 14:55:45,Hills Science Diet,Senior 7 Plus Dry Dog Food,hills-science-diet-senior-7-plus-dry-dog-food,Hills Science Diet Senior 7 Plus Dry Dog Food,H6939,7.5kg,100.7,127.0,17,105.99
02/15/2023, 14:55:45,Hills Science Diet,Senior 7 Plus Dry Dog Food,hills-science-diet-senior-7-plus-dry-dog-food,Hills Science Diet Senior 7 Plus Dry Dog Food,H6941,15 kg,106.36,142.5,21,111.95
02/15/2023, 14:55:45,Hills Science Diet,Senior 7 Plus Dry Dog Food,hills-science-diet-senior-7-plus-dry-dog-food,Hills Science Diet Senior 7 Plus Dry Dog Food,10336HG,12kg,119.7,159.0,21,125.99
02/15/2023, 14:55:45,Hills Science Diet,Senior 7 Plus Dry Dog Food,hills-science-diet-senior-7-plus-dry-dog-food,Hills Science Diet Senior 7 Plus Dry Dog Food,H6938MS,4 x 3kg,159.89,242.0,30,168.3
02/15/2023, 14:55:45,Hills Science Diet,Senior 7 Plus Dry Dog Food,hills-science-diet-senior-7-plus-dry-dog-food,Hills Science Diet Senior 7 Plus Dry Dog Food,10336HGVO2X,24kg,234.6,318.0,22,246.94
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M175031,3kg,28.86,39.99,24,30.37
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M175031MS,4 x 3kg,30.36,35.95,11,31.95
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M175091,8kg,42.19,83.95,47,44.41
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M175092,15kg,100.29,137.99,24,105.56
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M374968,15kg,107.35,150.0,25,112.99
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M374973,20kg,128.25,185.0,27,135.0
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M374968VO2X,30kg,180.5,300.0,37,189.99
02/15/2023, 14:55:45,Advance,Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,Advance Healthy Ageing Medium Adult Dry Dog Food Chicken With Rice,M374973VO2X,2 x 20kg,264.6,370.0,28,264.6
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Large Breed Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-large-breed-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Large Breed Adult Salmon And Sardine,DSSLS9,9kg,77.02,89.99,14,77.02
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Large Breed Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-large-breed-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Large Breed Adult Salmon And Sardine,M5179,20kg,132.99,149.99,11,132.99
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Large Breed Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-large-breed-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Large Breed Adult Salmon And Sardine,M5179VO2X,40kg,260.66,293.98,11,260.66
02/15/2023, 14:55:45,Royal Canin,Maxi Dermacomfort Care Adult Dry Dog Food,royal-canin-maxi-dermacomfort-care-adult-dry-dog-food,Royal Canin Maxi Dermacomfort Care Adult Dry Dog Food,RC15590,3 kg,34.16,35.95,0,35.95
02/15/2023, 14:55:45,Royal Canin,Maxi Dermacomfort Care Adult Dry Dog Food,royal-canin-maxi-dermacomfort-care-adult-dry-dog-food,Royal Canin Maxi Dermacomfort Care Adult Dry Dog Food,RC15591,14kg,80.75,149.99,43,84.99
02/15/2023, 14:55:45,Royal Canin,Maxi Dermacomfort Care Adult Dry Dog Food,royal-canin-maxi-dermacomfort-care-adult-dry-dog-food,Royal Canin Maxi Dermacomfort Care Adult Dry Dog Food,RC27178,10kg,95.47,130.0,23,100.49
02/15/2023, 14:55:45,Royal Canin,Maxi Dermacomfort Care Adult Dry Dog Food,royal-canin-maxi-dermacomfort-care-adult-dry-dog-food,Royal Canin Maxi Dermacomfort Care Adult Dry Dog Food,RC30531,12kg,132.48,168.0,17,139.45
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Adult Salmon And Sardine,M5156,2.5kg,31.6,36.99,15,31.6
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Adult Salmon And Sardine,M5156VO2X,2 x 2.5kg,61.94,73.98,16,61.94
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Adult Salmon And Sardine,M5157,9kg,68.95,69.95,1,68.95
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Adult Salmon And Sardine,MFM5157,9kg,77.02,94.99,19,77.02
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Adult Salmon And Sardine,M5158,20kg,132.99,175.0,24,132.99
02/15/2023, 14:55:45,Meals For Mutts,Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Dry Dog Food Adult Salmon And Sardine,M5158VO2X,40kg,260.66,343.0,24,260.66
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-grain-free-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Grain Free Dry Dog Food Adult Salmon And Sardine,M5181,2.5kg,35.58,39.99,11,35.58
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-grain-free-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Grain Free Dry Dog Food Adult Salmon And Sardine,MFM5182,9kg,84.54,94.99,11,84.54
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-grain-free-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Grain Free Dry Dog Food Adult Salmon And Sardine,M5182,9kg,94.99,94.99,0,94.99
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-grain-free-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Grain Free Dry Dog Food Adult Salmon And Sardine,M5183,20kg,164.34,184.99,11,164.34
02/15/2023, 14:55:45,Meals For Mutts,Grain Free Dry Dog Food Adult Salmon And Sardine,meals-for-mutts-grain-free-dry-dog-food-adult-salmon-and-sardine,Meals For Mutts Grain Free Dry Dog Food Adult Salmon And Sardine,M5183VO2X,2 x 20kg,322.1,369.98,13,322.1
02/15/2023, 14:55:45,Eukanuba,Adult Medium Breed Dry Dog Food,eukanuba-adult-medium-breed-dry-dog-food,Eukanuba Adult Medium Breed Dry Dog Food,P14537MS,4 x 3kg,31.31,148.0,78,32.95
02/15/2023, 14:55:45,Eukanuba,Adult Medium Breed Dry Dog Food,eukanuba-adult-medium-breed-dry-dog-food,Eukanuba Adult Medium Breed Dry Dog Food,P14537,3kg,35.46,40.0,7,37.32
02/15/2023, 14:55:45,Eukanuba,Adult Medium Breed Dry Dog Food,eukanuba-adult-medium-breed-dry-dog-food,Eukanuba Adult Medium Breed Dry Dog Food,M342208,7.5kg,60.47,85.0,25,63.65
02/15/2023, 14:55:45,Eukanuba,Adult Medium Breed Dry Dog Food,eukanuba-adult-medium-breed-dry-dog-food,Eukanuba Adult Medium Breed Dry Dog Food,P87523,9kg,75.96,95.95,17,79.95
02/15/2023, 14:55:45,Eukanuba,Adult Medium Breed Dry Dog Food,eukanuba-adult-medium-breed-dry-dog-food,Eukanuba Adult Medium Breed Dry Dog Food,P14591,15kg,102.59,145.0,26,107.98
02/15/2023, 14:55:45,Canidae,Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,canidae-pure-grain-free-dry-dog-food-salmon-and-sweet-potato-recipe,Canidae Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,640461013425,1.8kg,34.2,35.99,0,35.99
02/15/2023, 14:55:45,Canidae,Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,canidae-pure-grain-free-dry-dog-food-salmon-and-sweet-potato-recipe,Canidae Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,640461013418,5.4kg,78.37,82.49,0,82.49
02/15/2023, 14:55:45,Canidae,Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,canidae-pure-grain-free-dry-dog-food-salmon-and-sweet-potato-recipe,Canidae Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,640461013401,10.8kg,174.8,183.99,0,183.99
02/15/2023, 14:55:45,Canidae,Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,canidae-pure-grain-free-dry-dog-food-salmon-and-sweet-potato-recipe,Canidae Pure Grain Free Dry Dog Food Salmon And Sweet Potato Recipe,640461013401VO2X,2 x 10.8kg,342.59,367.98,2,360.62
02/15/2023, 14:55:45,Hills Science Diet,Adult Large Breed Light Dry Dog Food,hills-science-diet-adult-large-breed-light-dry-dog-food,Hills Science Diet Adult Large Breed Light Dry Dog Food,H1129HG,7.5 kg,75.96,95.5,16,79.95
02/15/2023, 14:55:45,Hills Science Diet,Adult Large Breed Light Dry Dog Food,hills-science-diet-adult-large-breed-light-dry-dog-food,Hills Science Diet Adult Large Breed Light Dry Dog Food,H1130HG,15 kg,110.16,144.95,20,115.95
02/15/2023, 14:55:45,Hills Science Diet,Adult Large Breed Light Dry Dog Food,hills-science-diet-adult-large-breed-light-dry-dog-food,Hills Science Diet Adult Large Breed Light Dry Dog Food,10318HG,12kg,128.57,155.5,13,135.33
02/15/2023, 14:55:45,Hills Science Diet,Adult Large Breed Light Dry Dog Food,hills-science-diet-adult-large-breed-light-dry-dog-food,Hills Science Diet Adult Large Breed Light Dry Dog Food,10318HGVO2X,24kg,249.49,311.0,16,262.62
02/15/2023, 14:55:45,Howl Yes,Puppy Chicken Dry Dog Food,howl-yes-puppy-chicken-dry-dog-food,Howl Yes Puppy Chicken Dry Dog Food,HYPC18,18kg,53.9,77.0,0,77.0
02/15/2023, 14:55:45,Royal Canin,Boxer Adult Dry Dog Food,royal-canin-boxer-adult-dry-dog-food,Royal Canin Boxer Adult Dry Dog Food,RC40146,3kg,31.09,40.0,18,32.72
02/15/2023, 14:55:45,Royal Canin,Boxer Adult Dry Dog Food,royal-canin-boxer-adult-dry-dog-food,Royal Canin Boxer Adult Dry Dog Food,RC40146VO2X,6kg,60.31,80.0,21,63.48
02/15/2023, 14:55:45,Royal Canin,Boxer Adult Dry Dog Food,royal-canin-boxer-adult-dry-dog-food,Royal Canin Boxer Adult Dry Dog Food,RC40157,12kg,112.66,156.0,24,118.58
02/15/2023, 14:55:45,Taste of the Wild,High Prairie Bison Venison,taste-of-the-wild-high-prairie-bison-venison,Taste Of The Wild High Prairie Bison Venison,TOWDHP2,2kg,30.39,39.95,24,30.39
02/15/2023, 14:55:45,Taste of the Wild,High Prairie Bison Venison,taste-of-the-wild-high-prairie-bison-venison,Taste Of The Wild High Prairie Bison Venison,TOWDHP6,6kg,63.64,72.99,13,63.64
02/15/2023, 14:55:45,Taste of the Wild,High Prairie Bison Venison,taste-of-the-wild-high-prairie-bison-venison,Taste Of The Wild High Prairie Bison Venison,TOWI2284,5.6kg,82.95,89.95,8,82.95
02/15/2023, 14:55:45,Taste of the Wild,High Prairie Bison Venison,taste-of-the-wild-high-prairie-bison-venison,Taste Of The Wild High Prairie Bison Venison,TOWDHP13,13kg,106.05,126.95,16,106.05
02/15/2023, 14:55:45,Taste of the Wild,High Prairie Bison Venison,taste-of-the-wild-high-prairie-bison-venison,Taste Of The Wild High Prairie Bison Venison,TOWI2291,12.2kg,126.99,149.95,15,126.99
02/15/2023, 14:55:45,Taste of the Wild,High Prairie Bison Venison,taste-of-the-wild-high-prairie-bison-venison,Taste Of The Wild High Prairie Bison Venison,TOW5070,18.1kg,175.0,189.95,8,175.0
02/15/2023, 14:55:45,Royal Canin,Medium Dermacomfort Care Adult Dry Dog Food,royal-canin-medium-dermacomfort-care-adult-dry-dog-food,Royal Canin Medium Dermacomfort Care Adult Dry Dog Food,RC15587,3kg,42.02,52.0,15,44.23
02/15/2023, 14:55:45,Royal Canin,Medium Dermacomfort Care Adult Dry Dog Food,royal-canin-medium-dermacomfort-care-adult-dry-dog-food,Royal Canin Medium Dermacomfort Care Adult Dry Dog Food,RC15587VO2X,6kg,75.24,79.2,0,79.2
02/15/2023, 14:55:45,Royal Canin,Medium Dermacomfort Care Adult Dry Dog Food,royal-canin-medium-dermacomfort-care-adult-dry-dog-food,Royal Canin Medium Dermacomfort Care Adult Dry Dog Food,RC15588,10kg,99.87,130.0,19,105.12
02/15/2023, 14:55:45,Royal Canin,Medium Dermacomfort Care Adult Dry Dog Food,royal-canin-medium-dermacomfort-care-adult-dry-dog-food,Royal Canin Medium Dermacomfort Care Adult Dry Dog Food,RC30530,12kg,135.49,168.0,15,142.62
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Chicken And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-chicken-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Chicken And Rice,BH498,3kg,38.15,43.5,3,42.38
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Chicken And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-chicken-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Chicken And Rice,BH498VO2X,2 x 3kg,83.06,87.0,5,83.06
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Chicken And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-chicken-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Chicken And Rice,BH499,10kg,99.25,110.27,0,110.27
02/15/2023, 14:55:45,Black Hawk,Dry Dog Food Puppy Large Breed Original Chicken And Rice,black-hawk-dry-dog-food-puppy-large-breed-original-chicken-and-rice,Black Hawk Dry Dog Food Puppy Large Breed Original Chicken And Rice,BH500,20kg,141.3,177.99,12,156.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Oral Care Dry Dog Food,hills-science-diet-adult-oral-care-dry-dog-food,Hills Science Diet Adult Oral Care Dry Dog Food,H1137HG,2kg,35.91,46.0,18,37.79
02/15/2023, 14:55:45,Hills Science Diet,Adult Oral Care Dry Dog Food,hills-science-diet-adult-oral-care-dry-dog-food,Hills Science Diet Adult Oral Care Dry Dog Food,H1137HGVO2X,2 x 2kg,74.07,92.0,19,74.07
02/15/2023, 14:55:45,Hills Science Diet,Adult Oral Care Dry Dog Food,hills-science-diet-adult-oral-care-dry-dog-food,Hills Science Diet Adult Oral Care Dry Dog Food,H1139HG,12kg,130.15,174.0,21,136.99
02/15/2023, 14:55:45,Hills Science Diet,Adult Oral Care Dry Dog Food,hills-science-diet-adult-oral-care-dry-dog-food,Hills Science Diet Adult Oral Care Dry Dog Food,H1137HGMS,4 x 2kg,132.43,184.0,24,139.4
02/15/2023, 14:55:45,Hills Science Diet,Adult Oral Care Dry Dog Food,hills-science-diet-adult-oral-care-dry-dog-food,Hills Science Diet Adult Oral Care Dry Dog Food,H1137HGVO4X,4 x 2kg,148.14,184.0,19,148.14
02/15/2023, 14:55:45,Hills Science Diet,Adult Oral Care Dry Dog Food,hills-science-diet-adult-oral-care-dry-dog-food,Hills Science Diet Adult Oral Care Dry Dog Food,H1139HGVO2X,2 x 2kg,255.08,348.0,23,268.5
02/15/2023, 14:55:45,Hills Science Diet,Puppy Large Breed Dry Dog Food,hills-science-diet-puppy-large-breed-dry-dog-food,Hills Science Diet Puppy Large Breed Dry Dog Food,H6481,3kg,46.8,59.5,13,51.99
02/15/2023, 14:55:45,Hills Science Diet,Puppy Large Breed Dry Dog Food,hills-science-diet-puppy-large-breed-dry-dog-food,Hills Science Diet Puppy Large Breed Dry Dog Food,H6483,7.5 kg,74.66,91.5,9,82.95
02/15/2023, 14:55:45,Hills Science Diet,Puppy Large Breed Dry Dog Food,hills-science-diet-puppy-large-breed-dry-dog-food,Hills Science Diet Puppy Large Breed Dry Dog Food,H9376,7.03kg,90.0,120.0,17,99.99
02/15/2023, 14:55:45,Hills Science Diet,Puppy Large Breed Dry Dog Food,hills-science-diet-puppy-large-breed-dry-dog-food,Hills Science Diet Puppy Large Breed Dry Dog Food,10341HG,12kg,113.04,155.5,19,125.59
02/15/2023, 14:55:45,Hills Science Diet,Puppy Large Breed Dry Dog Food,hills-science-diet-puppy-large-breed-dry-dog-food,Hills Science Diet Puppy Large Breed Dry Dog Food,H6484,15kg,126.77,140.95,0,140.85
02/15/2023, 14:55:45,Hills Science Diet,Puppy Large Breed Dry Dog Food,hills-science-diet-puppy-large-breed-dry-dog-food,Hills Science Diet Puppy Large Breed Dry Dog Food,H6481MS,4 x 3kg,151.47,238.0,29,168.3
02/15/2023, 14:55:45,Advance,Medium Puppy Dry Dog Food Chicken With Rice,advance-medium-puppy-dry-dog-food-chicken-with-rice,Advance Medium Puppy Dry Dog Food Chicken With Rice,M440245,800g,10.7,14.5,26,10.7
02/15/2023, 14:55:45,Advance,Medium Puppy Dry Dog Food Chicken With Rice,advance-medium-puppy-dry-dog-food-chicken-with-rice,Advance Medium Puppy Dry Dog Food Chicken With Rice,M199022MS,4 x 3kg,27.16,180.0,82,31.95
