Scraped_Date,Scraped_Time,product_name,handle,brand,product_id,sku,barcode,size,price,availability
02/13/2023, 19:05:56,ZiwiPeak Daily Cat Cuisine Mackerel Canned Food 185G,ziwipeak-daily-cat-cuisine-mackerel-canned-food,ZiwiPeak,6662208094344,100000004104,9421016595914,185g,5.85,Available
02/13/2023, 19:05:56,My Dog Chef Select Gourmet Beef Wet Dog Food 6x100G,my-dog-chef-select-gourmet-beef-wet-dog-food,My Dog,6660829151368,122013000038,9334214006604,6x100g,9.19,Available
02/13/2023, 19:05:56,Advance Large Plus Adult Lamb Dry Dog Food 15kg,advance-large-plus-adult-lamb-dry-dog-food,Advance,6660822466696,122711000125,9334214038551,15kg,159.00,Available
02/13/2023, 19:05:56,Hill's Prescription Diet C/D Multicare Urinary Care Wet Dog Food 370G,hills-prescription-diet-c-d-multicare-urinary-care-wet-dog-food,Hill's VET,6660843995272,123011000013,052742700106,370g,6.40,Available
02/13/2023, 19:05:56,Royal Canin Maxi Adult Wet Dog Food 140g,royal-canin-maxi-adult-wet-dog-food,Royal Canin,6660849270920,100000007823,9003579008492,140g,4.39,Available
02/13/2023, 19:05:56,Advance Weight Control Toy &amp; Small Breed Adult Chicken Dry Dog Food 2.5kg,advance-small-breed-weight-control-adult-chicken-dry-dog-food,Advance,6660952981640,122711000018,9334214024356,2.50kg,46.05,Available
02/13/2023, 19:05:56,Supercoat Active Adult Beef Dry Dog Food 18kg,supercoat-active-adult-beef-dry-dog-food,Supercoat,7042984214664,100000102490,9300605147621,18kg,70.00,Available
02/13/2023, 19:05:56,Royal Canin German Shepherd Puppy Dry Dog Food 12kg,royal-canin-german-shepherd-puppy-dry-dog-food,Royal Canin,6660826300552,122725000111,3182550724159,12kg,161.00,Available
02/13/2023, 19:05:56,Royal Canin Chihuahua Adult Wet Dog Food 85G,royal-canin-chihuahua-adult-wet-dog-food,Royal Canin,6660844028040,100000001540,9003579001516,85g,3.05,Available
02/13/2023, 19:05:56,ROYAL CANIN VETERINARY DIET Recovery Adult Wet Food Cans 195g,royal-canin-veterinary-diet-recovery-adult-wet-food-cans,Royal Canin VET,6660824268936,123012000068,9003579307717,195g,5.00,Available
02/13/2023, 19:05:56,Hill's Prescription Diet K/D Kidney Care Wet Dog Food 370G,hills-prescription-diet-k-d-kidney-care-wet-dog-food,Hill's VET,6660822761608,123011000080,052742701004,370g,6.32,Available
02/13/2023, 19:05:56,"Balanced Life Pastures Blend Australian Beef, Lamb &amp; Pork Dog Roll 2kg",balanced-life-pastures-blend-australian-beef-lamb-pork-dog-roll,BALANCED LIFE,6661336268936,100000023342,9332613003927,2kg,19.06,Available
02/13/2023, 19:05:56,Advance Mature Large Plus Adult Chicken Dry Dog Food 15kg,advance-mature-large-plus-adult-chicken-dry-dog-food,Advance,6660834721928,100000004162,9334214046129,15kg,159.00,Available
02/13/2023, 19:05:56,Advance Small Breed Puppy Dry Dog Food,advance-small-breed-puppy-dry-dog-food,Advance,7042681274504,100000102498,9334214061139,800g,14.50,Available
02/13/2023, 19:05:56,"Poultry Blend with Australian Chicken, Duck &amp; Turkey Dog Roll 2kg",poultry-blend-with-australian-chicken-duck-turkey-dog-roll,BALANCED LIFE,6661491032200,100000023340,9332613003903,2kg,18.98,Available
02/13/2023, 19:05:56,Royal Canin Shih Tzu Adult Dry Dog Food 1.5kg,royal-canin-shih-tzu-adult-dry-dog-food,Royal Canin,6660840751240,122725000096,3182550743228,1.5kg,41.50,Available
02/13/2023, 19:05:56,Eukanuba Sport Adult Dry Dog Food,eukanuba-sport-adult-dry-dog-food,Eukanuba,6662025838728,100000024746,3182550917100,15kg,165.00,Available
02/13/2023, 19:05:56,Hill's Science Diet Senior Beef Wet Dog Food 363G,hills-science-diet-senior-beef-wet-dog-food,Hill's Science Diet,6660843208840,122718000083,052742143408,363g,4.75,Available
02/13/2023, 19:05:56,Hill's Science Diet Large Breed Light Adult Chicken Dry Dog Food 12kg,hills-science-diet-large-breed-light-adult-chicken-dry-dog-food,Hill's Science Diet,6660822892680,122718000158,052742005096,12kg,149.00,Available
02/13/2023, 19:05:56,Hill's Science Diet Small Bites Senior Chicken Dry Dog Food 2kg,hills-science-diet-small-bites-senior-chicken-dry-dog-food,Hill's Science Diet,6660843831432,122718000160,052742005355,2kg,45.98,Available
02/13/2023, 19:05:56,Eukanuba Large Breed Senior Dry Dog Food 14kg,eukanuba-large-breed-senior-adult-dry-dog-food,Eukanuba,6662336446600,100000002074,3182550875998,14kg,140.00,Available
02/13/2023, 19:05:56,Royal Canin Bulldog Puppy Dry Dog Food 12kg,royal-canin-bulldog-puppy-dry-dog-food,Royal Canin,6662211469448,100000005439,3182550743891,12kg,161.00,Available
02/13/2023, 19:05:56,Hill's Science Diet Adult Chicken Wet Dog Food 370G,hills-science-diet-adult-chicken-wet-dog-food,Hill's Science Diet,6660853137544,122718000031,052742703701,370g,4.75,Available
02/13/2023, 19:05:56,Eukanuba Small Breed Senior Chicken Dry Dog Food 3kg,eukanuba-small-breed-senior-adult-dry-dog-food,Eukanuba,6661883330696,122717000058,9334214037448,3kg,43.79,Available
02/13/2023, 19:05:56,Royal Canin Rottweiler Puppy Dry Dog Food 12kg,royal-canin-rottweiler-puppy-dry-dog-food,Royal Canin,6660854546568,100000005442,3182550755351,12kg,161.00,Available
02/13/2023, 19:05:56,Royal Canin Medium Ageing Senior Wet Dog Food 140g,royal-canin-medium-ageing-senior-wet-dog-food,Royal Canin,6660842848392,100000007821,9003579008416,140g,4.39,Available
02/13/2023, 19:05:56,Hill's Science Diet Large Breed Healthy Mobility Adult Chicken Dry Dog Food 12kg,hills-science-diet-large-breed-healthy-mobility-adult-chicken-dry-dog-food,Hill's Science Diet,6661811929224,122718000150,052742005478,12kg,171.00,Available
02/13/2023, 19:05:56,Royal Canin Maxi Joint Care Adult Dry Dog Food 10kg,royal-canin-maxi-joint-care-adult-dry-dog-food,Royal Canin,6661627150472,100000018991,3182550893701,10kg,144.00,Available
02/13/2023, 19:05:56,Royal Canin Miniature Schnauzer Puppy Dry Dog Food 1.5kg,royal-canin-miniature-schnauzer-puppy-dry-dog-food,Royal Canin,6660828987528,100000005447,3182550813105,1.5kg,42.38,Available
02/13/2023, 19:05:56,Advance Medium Breed Puppy Dry Dog Food,advance-medium-breed-puppy-dry-dog-food,Advance,7042676326536,100000102500,9334214061184,800g,14.50,Available
02/13/2023, 19:05:56,Hill's Prescription Diet Metabolic Weight Management Dog Treats 340G,hills-prescription-diet-metabolic-weight-management-dog-treats,Hill's VET,6660945510536,123011000148,052742014531,340g,15.50,Available
02/13/2023, 19:05:56,Pedigree Working Dog Real Beef Dry Dog Food 20kg,pedigree-working-dog-real-beef-dry-dog-food,Pedigree,6660944822408,122013000040,9310022169601,20kg,62.78,Available
02/13/2023, 19:05:56,Advance Medium Terriers Turkey Dry Dog Food,advance-medium-terriers-ocean-fish-with-rice-dry-dog-food,Advance,6662106808456,100000024957,9334214059587,13kg,153.00,Available
02/13/2023, 19:05:56,Hill's Science Diet Small and Mini Adult Sensitive Stomach and Skin Dry Dog Food 1.81kg,hills-science-diet-small-and-mini-adult-sensitive-stomach-and-skin-dry-dog-food-1-81kg,Hill's VET,6839997202568,100000012210,052742007038,1.81kg,45.98,Available
