Scraped_Date,Scraped_Time,product_name,handle,brand,product_id,sku,barcode,size,price,availability
02/08/2023, 16:40:42,Royal Canin Mini Puppy Wet Dog Food 85G,royal-canin-mini-puppy-wet-dog-food,Royal Canin,6660829085832,100000007816,9003579008218,85g,3.05,Available
02/08/2023, 16:40:42,Black Hawk Large Breed Adult Chicken &amp; Rice Dry Dog Food 20kg,black-hawk-large-breed-adult-chicken-rice-dry-dog-food,Black Hawk,6660825743496,122713000026,9312239039807,20kg,178.00,Available
02/08/2023, 16:40:42,Royal Canin Puppy Mini Dry Dog Food 4kg,royal-canin-puppy-mini-dry-dog-food,Royal Canin,6660849565832,100000024744,3182550793032,4kg,69.18,Available
02/08/2023, 16:40:42,Royal Canin Educ Training Dog Treats 50G,royal-canin-educ-training-dog-treats,Royal Canin,6661456724104,122923000017,3182550781022,50g,5.73,Available
02/08/2023, 16:40:42,Royal Canin French Bulldog Puppy Dry Dog Food 3kg,royal-canin-french-bulldog-puppy-dry-dog-food,Royal Canin,6662261407880,100000005444,3182550811705,3kg,52.50,Available
02/08/2023, 16:40:42,Royal Canin Dachshund Puppy Dry Dog Food 1.5kg,royal-canin-dachshund-puppy-dry-dog-food,Royal Canin,6662245777544,122725000056,3182550722575,1.5kg,42.38,Available
02/08/2023, 16:40:42,Royal Canin Digestive Care Loaf Adult Wet Dog Food 85G,royal-canin-digestive-care-adult-loaf-wet-dog-food,Royal Canin,6660993351816,100000019003,9003579008782,85g,3.05,Available
02/08/2023, 16:40:42,Royal Canin Mini Dental Care Adult Dry Dog Food 3kg,royal-canin-mini-dental-care-adult-dry-dog-food,Royal Canin,6661149655176,100000018998,3182550894371,3kg,60.61,Available
02/08/2023, 16:40:42,Royal Canin Boxer Adult Dry Dog Food 12kg,royal-canin-boxer-adult-dry-dog-food,Royal Canin,6661563777160,122725000095,3182550719766,12kg,153.00,Available
02/08/2023, 16:40:42,Royal Canin Medium Adult Wet Dog Food 140G,royal-canin-medium-adult-wet-dog-food,Royal Canin,6660851302536,100000007820,9003579008379,140g,4.39,Available
02/08/2023, 16:40:42,Royal Canin Mini Adult 8+ Dry Dog Food 2kg,royal-canin-mini-adult-8-dry-dog-food,Royal Canin,6660836294792,122725000124,3182550831383,2kg,42.10,Available
02/08/2023, 16:40:42,Black Hawk Working Dog Adult Lamb &amp; Beef Dry Dog Food 20kg,black-hawk-working-dog-adult-lamb-beef-dry-dog-food,Black Hawk,6660830298248,100000001456,9312239042777,20kg,186.00,Available
02/08/2023, 16:40:42,Royal Canin Poodle Adult Wet Dog Food 85G,royal-canin-poodle-adult-wet-dog-food,Royal Canin,6660853203080,100000001542,9003579001653,85g,3.05,Available
02/08/2023, 16:40:42,Pro Plan Sensitive With OptiRestore Adult Dry Dog Food 12kg,pro-plan-sensitive-with-optirestore-adult-dry-dog-food,Pro Plan,6660823351432,122724000133,9300605117679,12kg,159.00,Available
02/08/2023, 16:40:42,Royal Canin Mini Ageing 12+ Senior Dry Dog Food 1.5kg,royal-canin-mini-ageing-12-senior-dry-dog-food,Royal Canin,6660840358024,122725000013,3182550793575,1.5kg,40.70,Available
02/08/2023, 16:40:42,Royal Canin Maxi Ageing 8+ Senior Dry Dog Food 15kg,royal-canin-maxi-ageing-8-senior-dry-dog-food,Royal Canin,6660823974024,122725000022,3182550803113,15kg,182.00,Available
02/08/2023, 16:40:42,Royal Canin Light Weight Care Adult Loaf Wet Dog Food 85g,royal-canin-light-weight-care-adult-loaf-wet-dog-food,Royal Canin,6660955963528,100000019002,9003579008706,85g,3.05,Available
02/08/2023, 16:40:42,Royal Canin Mini Dermacomfort Adult Dry Dog Food 3kg,royal-canin-mini-dermacomfort-adult-dry-dog-food,Royal Canin,6660839473288,100000013308,3182550893916,3kg,60.60,Available
02/08/2023, 16:40:42,Royal Canin Junior Giant Puppy Chicken Dry Dog Food 15kg,royal-canin-junior-giant-puppy-chicken-dry-dog-food,Royal Canin,6660842553480,122725000103,3182550707077,15kg,200.00,Available
02/08/2023, 16:40:42,Royal Canin Dermacomfort Loaf Adult Wet Dog Food 85G,royal-canin-dermacomfort-adult-loaf-wet-dog-food,Royal Canin,6661894340744,100000019004,9003579008829,85g,3.05,Available
02/08/2023, 16:40:42,Royal Canin Poodle Puppy Dry Dog Food 3kg,royal-canin-poodle-puppy-dry-dog-food,Royal Canin,6662270681224,100000005443,3182550765206,3kg,52.50,Available
02/08/2023, 16:40:42,Royal Canin Relax Care Adult Loaf Wet Dog Food 85g,royal-canin-relax-care-adult-loaf-wet-dog-food,Royal Canin,6660959142024,100000019005,9003579008867,85g,3.05,Available
02/08/2023, 16:40:42,Pro Plan Sensitive Stomach &amp; Skin Salmon &amp; Rice Wet Dog Food 368g,pro-plan-sensitive-stomach-skin-salmon-rice-wet-dog-food,Pro Plan,6660836393096,122724000071,038100026897,368g,3.98,Available
02/08/2023, 16:40:42,Royal Canin Rottweiler Adult Dry Dog Food 12kg,royal-canin-rottweiler-adult-dry-dog-food,Royal Canin,6660846190728,122725000053,3182550736060,12kg,157.00,Available
02/08/2023, 16:40:42,Royal Canin Maxi Dental Care Adult Dry Dog Food 9kg,royal-canin-maxi-dental-care-adult-dry-dog-food,Royal Canin,6662333923464,100000018992,3182550894203,9kg,125.00,Available
02/08/2023, 16:40:42,Royal Canin Giant Adult Chicken Dry Dog Food 15kg,royal-canin-giant-breed-adult-chicken-dry-dog-food,Royal Canin,6660828135560,122725000073,3182550703079,15kg,180.00,Available
02/08/2023, 16:40:42,Royal Canin Mini Relax Care Adult Dry Dog Food 3kg,royal-canin-mini-relax-care-adult-dry-dog-food,Royal Canin,6661063049352,100000019001,3182550895125,3kg,60.61,Available
02/08/2023, 16:40:42,Pro Plan Essential Health Small &amp; Mini Adult Dry Dog Food 2.5kg,pro-plan-essential-health-small-mini-breed-adult-dry-dog-food,Pro Plan,6660824891528,100000012189,9300605125186,2.50kg,48.58,Available
02/08/2023, 16:40:42,Royal Canin Medium Ageing 10+ Senior Dry Dog Food 15kg,royal-canin-medium-ageing-10-senior-dry-dog-food,Royal Canin,6660836982920,122725000016,3182550802758,15kg,182.00,Available
02/08/2023, 16:40:42,Royal Canin Pug Puppy Dry Dog Food 1.5kg,royal-canin-pug-puppy-dry-dog-food,Royal Canin,6662259179656,100000005446,3182550813082,1.5kg,42.38,Available
02/08/2023, 16:40:42,Royal Canin Maltese Adult Dry Dog Food 1.5kg,royal-canin-maltese-adult-dry-dog-food-1-5kg,Royal Canin,6660849860744,122725000012,3182550782203,1.5kg,41.50,Available
02/08/2023, 16:40:42,Royal Canin Cavalier King Charles Puppy Dry Dog Food 1.5kg,royal-canin-cavalier-king-charles-puppy-dry-dog-food,Royal Canin,6662275793032,100000005445,3182550813051,1.5kg,42.38,Available
02/08/2023, 16:40:42,Royal Canin West Highland Terrier Adult Dry Dog Food 3kg,royal-canin-west-highland-terrier-adult-dry-dog-food,Royal Canin,6660824694920,122725000024,3182550811774,3kg,50.85,Available
02/08/2023, 16:40:42,Pro Plan Essential Health Large Adult Dry Dog Food 15kg,pro-plan-essential-health-large-adult-dry-dog-food,Pro Plan,6660853268616,100000012192,9300605125247,15kg,176.00,Available
02/08/2023, 16:40:42,Royal Canin Boxer Puppy Dry Dog Food 12kg,royal-canin-boxer-puppy-dry-dog-food,Royal Canin,6660847075464,122725000049,3182550743945,12kg,161.00,Available
02/08/2023, 16:40:42,Royal Canin Cocker Spaniel Puppy Dry Dog Food 3kg,royal-canin-cocker-spaniel-puppy-dry-dog-food,Royal Canin,6660851040392,100000005448,3182550813211,3kg,52.50,Out of Stock
02/08/2023, 16:40:42,Pro Plan Healthy Growth &amp; Development Small &amp; Mini Breed Puppy Dry Dog Food 2.50kg,pro-plan-healthy-growth-development-small-mini-breed-puppy-dry-dog-food,Pro Plan,6660834001032,100000012194,9300605125292,2.50kg,48.58,Available
02/08/2023, 16:40:42,"Wellness Core Savoury Medleys Flavoured With Chicken, Turkey, Carrots and Green Beans Wet Dog Food 8",wellness-core-savoury-medleys-flavoured-with-chicken-turkey-carrots-and-green-beans-wet-dog-food-8,WELLNESS CORE,6846943953032,100000060325,076344114543,85g,3.42,Available
02/08/2023, 16:40:42,"Wellness Core Savoury Medleys Flavoured With Chicken, Duck, Peas and Carrots Wet Dog Food 85g",wellness-core-savoury-medleys-flavoured-with-chicken-duck-peas-and-carrots-wet-dog-food-85g,WELLNESS CORE,6846926323848,100000060324,076344114536,85g,3.42,Available
02/08/2023, 16:40:42,"Wellness Core Savoury Medleys Flavoured With Chicken, Beef, Green Beans and Red Peppers Wet Dog Food",wellness-core-savoury-medleys-flavoured-with-chicken-beef-green-beans-and-red-peppers-wet-dog-food,WELLNESS CORE,6846931271816,100000060326,076344114550,85g,3.42,Available
02/08/2023, 16:40:42,Royal Canin Labrador Retriever Loaf Wet Dog Food 140g,royal-canin-labrador-retriever-loaf-wet-dog-food,Royal Canin,6660827086984,100000023255,9003579013656,140g,4.39,Available
02/08/2023, 16:40:42,"Wellness Core Simply Shreds Tuna, Beef &amp; Carrots Wet Dog Food 79g",wellness-core-simply-shreds-tuna-beef-carrots-wet-dog-food,WELLNESS CORE,6660829184136,100000020342,076344012412,79g,3.58,Available
02/08/2023, 16:40:42,Wellness Core Grain Free Adult Wild Game Dry Dog Food 10kg,wellness-core-grain-free-adult-wild-game-dry-dog-food-10kg,WELLNESS CORE,6854796705928,100000052978,76344884392,10kg,170.00,Available
02/08/2023, 16:40:42,Royal Canin Chihuahua Puppy Dry Dog Food 1.5kg,royal-canin-chihuahua-puppy-dry-dog-food,Royal Canin,6660848943240,122725000025,3182550722544,1.5kg,42.38,Available
02/08/2023, 16:40:42,Holistic Select Adult Health - Chicken Meal &amp; Rice Recipe 13.61kg,holistic-select-adult-chicken-rice-dry-dog-food,HOLISTIC SELECT,6661451645064,122719000026,041693249536,13.6kg,151.00,Available
02/08/2023, 16:40:42,Grain Free Large &amp; Giant Breed Adult 10.88kg,holistic-select-grain-free-large-giant-breed-adult-dry-dog-food,HOLISTIC SELECT,6660847304840,122719000063,041693311158,10.88kg,149.00,Out of Stock
02/08/2023, 16:40:42,Pro Plan Sensitive Digestion Adult Lamb &amp; Rice Dry Dog Food 12kg,pro-plan-sensitive-digestion-adult-lamb-rice-dry-dog-food,Pro Plan,6661746917512,100000022570,9300605128866,12kg,172.00,Available
02/08/2023, 16:40:42,Royal Canin Jack Russell Puppy Dry Dog Food 1.5kg,royal-canin-jack-russell-puppy-dry-dog-food,Royal Canin,6660825481352,100000005449,3182550822121,1.5kg,42.38,Out of Stock
02/08/2023, 16:40:42,Holistic Select Large &amp; Giant Breed Puppy Health Lamb &amp; Chicken Meals Recipe Dry Dog 13.6kg,holistic-select-large-giant-breed-puppy-health-lamb-chicken-dry-dog-food,HOLISTIC SELECT,6662081806472,122719000022,041693239247,13.6kg,160.00,Available
02/08/2023, 16:40:42,Billie's Bowl Adult with Real Aussie Beef Dry Dog Food 10kg,billies-bowl-adult-with-real-aussie-beef-dry-dog-food,Billie's Bowl,6660850024584,100000037686,9392596005110,10kg,34.97,Available
02/08/2023, 16:40:42,Supercoat Large Breed Adult Chicken Dry Dog Food 18kg,supercoat-large-breed-adult-chicken-dry-dog-food,Supercoat,7042972024968,100000102485,9300605147577,18kg,70.00,Available
02/08/2023, 16:40:42,Royal Canin VET Gastrointestinal Low Fat Wet Dog Food 410G,royal-canin-veterinary-diet-gastrointestinal-low-fat-adult-wet-dog-food-cans,Royal Canin VET,6660991647880,100000021867,9003579309452,410g,7.15,Available
02/08/2023, 16:40:42,Billie's Bowl Large Breed Adult with Real Aussie Chicken Dry Dog Food 10kg,billies-bowl-large-breed-adult-with-real-aussie-chicken-dry-dog-food,Billie's Bowl,6660831936648,100000037687,9392596005127,10kg,34.97,Available
02/08/2023, 16:40:42,Optimum Large Breed Adult Chicken Dry Dog Food 15kg,optimum-large-breed-adult-chicken-dry-dog-food,Optimum,6661543821448,122013000174,9334214027319,15kg,66.55,Available
02/08/2023, 16:40:42,Billie's Bowl Senior with REAL Aussie Fish Dry Dog Food 10kg,billies-bowl-senior-with-real-aussie-fish-dry-dog-food,Billie's Bowl,6660845469832,100000037688,9392596005134,10kg,34.97,Available
02/08/2023, 16:40:42,Glow Adult Australian Mackerel 10kg,glow-adult-australian-mackerel-dry-dog-food,Glow,6660836589704,100000001389,9392596015331,10kg,73.48,Available
02/08/2023, 16:40:42,Advance Growth Puppy Lamb &amp; Rice Wet Dog Food 410g,advance-growth-puppy-lamb-rice-wet-dog-food,Advance,6660827316360,122711000112,9334214029764,410g,5.14,Available
02/08/2023, 16:40:42,Billie's Bowl Adult with Real Aussie Chicken Dry Dog Food 10kg,billies-bowl-adult-with-real-aussie-chicken-dry-dog-food,Billie's Bowl,6660830560392,100000037685,9392596005103,10kg,34.97,Available
02/08/2023, 16:40:42,Royal Canin Mini Adult Wet Dog Food 85G,royal-canin-mini-adult-wet-dog-food,Royal Canin,6660854382728,100000007817,9003579008256,85g,3.05,Available
02/08/2023, 16:40:42,Billie's Bowl Puppy with REAL Aussie Chicken Dry Dog Food 10kg,billies-bowl-puppy-with-real-aussie-chicken-dry-dog-food,Billie's Bowl,6660831641736,100000037683,9392596005080,10kg,34.97,Available
02/08/2023, 16:40:42,Stockman &amp; Paddock Working Dog Dry Dog Food 20kg,stockman-paddock-working-dog-dry-dog-food,STOCKMAN &amp; PADDOCK,6661221318792,100000020667,9310085200709,20kg,58.75,Available
02/08/2023, 16:40:42,Supercoat Healthy Weight Adult Chicken Dry Dog Food 18kg,supercoat-healthy-weight-adult-chicken-dry-dog-food,Supercoat,7117397590152,100000102488,9300605147607,18kg,70.00,Available
02/08/2023, 16:40:42,Ivory Coat Grain Free Adult Wet Dog Food Lamb &amp; Kangaroo Stew 400g,ivory-coat-grain-free-adult-lamb-kangaroo-stew-wet-dog-food-400g,IVORY COAT,6873252364424,100000005753,9348601002957,400g,5.26,Available
02/08/2023, 16:40:42,Optimum Large Breed Puppy Chicken Dry Dog Food 15kg,optimum-large-breed-puppy-chicken-dry-dog-food,Optimum,6661174984840,122013000172,9334214027326,15kg,66.55,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Hypoallergenic Wet Dog Food Cans 400G,royal-canin-veterinary-diet-hypoallergenic-wet-dog-food-cans,Royal Canin VET,6660846649480,123012000086,9003579311004,400g,7.07,Available
02/08/2023, 16:40:42,Optimum Puppy Chicken &amp; Rice Wet Dog Food 700G,optimum-puppy-chicken-rice-wet-dog-food,Optimum,6661663129736,122013000100,9310022193002,700g,5.00,Available
02/08/2023, 16:40:42,Advance Adult Casserole with Lamb Wet Dog Food 410G,advance-adult-casserole-with-lamb-wet-dog-food,Advance,6660853629064,122711000116,9334214029825,400g,5.14,Available
02/08/2023, 16:40:42,Supercoat Adult Beef Dry Dog Food 18kg,supercoat-adult-beef-dry-dog-food,Supercoat,7042972156040,100000102484,9300605147560,18kg,70.00,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Large Adult Turkey &amp; Brown Rice Dry Dog Food,ivory-coat-holistic-nutrition-large-adult-turkey-brown-rice-dry-dog-food,IVORY COAT,6873251807368,100000060227,9348601004586,15kg,110.00,Available
02/08/2023, 16:40:42,Optimum Lamb &amp; Rice Wet Dog Food 700G,optimum-lamb-rice-wet-dog-food,Optimum,6661474877576,122013000102,9310022193309,700g,5.00,Available
02/08/2023, 16:40:42,Hill's Prescription Diet Z/D Skin &amp; Food Sensitivities Wet Dog Food 370G,hills-prescription-diet-z-d-skin-food-sensitivities-wet-dog-food,Hill's VET,6660838031496,123011000085,052742701806,370g,6.23,Available
02/08/2023, 16:40:42,Ivory Coat Grain Free Adult Wet Dog Food Lamb &amp; Sardine Stew 400g,ivory-coat-grain-free-adult-wet-dog-food-lamb-sardine-stew-400g,IVORY COAT,6873252528264,100000005754,9348601002964,400g,5.26,Available
02/08/2023, 16:40:42,Royal Canin Golden Retriever Adult Dry Dog Food 12kg,royal-canin-golden-retriever-adult-dry-dog-food,Royal Canin,6661137858696,122725000045,3182550743440,12kg,153.00,Available
02/08/2023, 16:40:42,Advance Large Breed Adult Chicken Dry Dog Food 15kg,advance-large-giant-breed-adult-chicken-dry-dog-food,Advance,6661494669448,122711000074,9334214008219,15kg,157.00,Available
02/08/2023, 16:40:42,Billie's Bowl Large Breed Puppy with Real Aussie Chicken Dry Dog Food 10kg,billies-bowl-large-breed-puppy-with-real-aussie-chicken-dry-dog-food,Billie's Bowl,6660828430472,100000037684,9392596005097,10kg,34.97,Available
02/08/2023, 16:40:42,Supercoat Large Breed Puppy Chicken Dry Dog Food 18kg,supercoat-large-breed-puppy-chicken-dry-dog-food,Supercoat,7042975301768,100000102487,9300605147591,18kg,70.00,Available
02/08/2023, 16:40:42,Glow Adult Australian Turkey Cooked Dog Roll 2kg,glow-adult-australian-turkey-cooked-dog-roll-2kg,Glow,6746730135688,100000053369,9392596007688,2kg,14.98,Available
02/08/2023, 16:40:42,Glow Adult Australian Chicken Cooked Dog Roll 2kg,glow-adult-australian-chicken-cooked-dog-roll-2kg,Glow,6746729382024,100000053373,9392596007725,2kg,14.98,Available
02/08/2023, 16:40:42,Royal Canin Golden Retriever Puppy Chicken Dry Dog Food 12kg,royal-canin-golden-retriever-puppy-chicken-dry-dog-food,Royal Canin,6660838621320,122725000010,3182550751261,12kg,161.00,Available
02/08/2023, 16:40:42,"Optimum Beef, Egg &amp; Rice Wet Dog Food 700G",optimum-beef-egg-rice-wet-dog-food,Optimum,6661086609544,122013000101,9310022193200,700g,5.00,Available
02/08/2023, 16:40:42,Advance Mature Medium Breed Chicken Dry Dog Food 15kg,advance-mature-medium-breed-chicken-dry-dog-food,Advance,6660827676808,100000004161,9334214046112,15kg,157.00,Available
02/08/2023, 16:40:42,Ivory Coat Grain Free Large Breed Adult Lamb Dry Dog Food 13kg,ivory-coat-grain-free-large-breed-adult-lamb-dry-dog-food-13kg,IVORY COAT,6873252036744,100000024735,9348601004111,13kg,139.00,Available
02/08/2023, 16:40:42,Royal Canin Chihuahua Adult Dry Dog Food 1.5kg,royal-canin-chihuahua-adult-dry-dog-food,Royal Canin,6660851794056,122725000054,3182550728102,1.5kg,41.50,Available
02/08/2023, 16:40:42,Ivory Coat Grain Free Adult Wet Dog Food Chicken Stew 400g,ivory-coat-grain-free-adult-wet-dog-food-chicken-stew-400g,IVORY COAT,6873252266120,100000005752,9348601002940,400g,5.26,Available
02/08/2023, 16:40:42,"Optimum Lite &amp; Healthy Adult Chicken, Vegetables &amp; Rice Dry Dog Food 13kg",optimum-lite-healthy-adult-chicken-vegetables-rice-dry-dog-food,Optimum,6661514330248,122014000017,9334214056579,13kg,67.65,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Adult Wet Dog Food Chicken &amp; Brown Rice Loaf 400g,ivory-coat-holistic-nutrition-adult-wet-dog-food-chicken-brown-rice-loaf-400g,IVORY COAT,6873253773448,100000024731,9348601003992,400g,4.76,Available
02/08/2023, 16:40:42,Royal Canin Bulldog Adult Dry Dog Food 12kg,royal-canin-bulldog-adult-dry-dog-food,Royal Canin,6660852056200,122725000131,3182550719803,12kg,153.00,Available
02/08/2023, 16:40:42,Royal Canin Medium Puppy Wet Dog Food 140G,royal-canin-medium-puppy-wet-dog-food,Royal Canin,6660823449736,100000007819,9003579008331,140g,4.39,Available
02/08/2023, 16:40:42,Advance Weight Control Large Breed Adult Chicken Dry Dog Food 13kg,advance-weight-control-large-breed-adult-chicken-dry-dog-food,Advance,6660852318344,122711000015,9334214024103,13kg,153.00,Available
02/08/2023, 16:40:42,Cobber Active Dog Dry Dog Food 20kg,cobber-active-dog-dry-dog-food,Cobber,6661392203912,122016000009,9310394040119,20kg,58.98,Available
02/08/2023, 16:40:42,Royal Canin Dachshund Adult Wet Dog Food 85G,royal-canin-dachshund-adult-wet-dog-food,Royal Canin,6660825546888,100000001541,9003579001585,85g,3.05,Available
02/08/2023, 16:40:42,Hill's Prescription Diet I/D Digestive Care Wet Dog Food,hills-prescription-diet-i-d-digestive-care-wet-dog-food,Hill's VET,6660822696072,123011000027,052742700809,370g,6.23,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Adult Wet Dog Food Lamb &amp; Brown Rice Loaf 400g,ivory-coat-holistic-nutrition-adult-wet-dog-food-lamb-brown-rice-loaf-400g,IVORY COAT,6873252855944,100000024732,9348601004005,400g,4.76,Available
02/08/2023, 16:40:42,Eukanuba Large Breed Adult Dry Dog Food 15kg,eukanuba-large-breed-adult-chicken-dry-dog-food,Eukanuba,6660853039240,122717000041,9334214037585,15kg,145.00,Available
02/08/2023, 16:40:42,Royal Canin Maxi Puppy Wet Dog Food 140G,royal-canin-maxi-puppy-wet-dog-food,Royal Canin,6660842487944,100000007822,9003579008454,140g,4.39,Available
02/08/2023, 16:40:42,Ivory Coat Holistic Nutrition Wet Puppy Food Lamb &amp; Brown Rice Loaf 400g,ivory-coat-holistic-nutrition-wet-puppy-food-lamb-brown-rice-loaf-400g,IVORY COAT,6873253806216,100000024734,9348601004029,400g,4.76,Available
02/08/2023, 16:40:42,Hill's Science Diet Adult Beef Wet Dog Food 363G,hills-science-diet-adult-beef-wet-dog-food,Hill's Science Diet,6660825186440,122718000076,052742143101,363g,4.75,Available
02/08/2023, 16:40:42,Supercoat Adult Chicken Dry Dog Food 18kg,supercoat-adult-chicken-dry-dog-food,Supercoat,7042974777480,100000102491,9300605147690,18kg,70.00,Available
02/08/2023, 16:40:42,Glow Adult Australian Kangaroo Cooked Dog Roll 2kg,glow-adult-australian-kangaroo-cooked-dog-roll-2kg,Glow,6746730987656,100000053372,9392596007718,2kg,19.48,Available
02/08/2023, 16:40:42,Hill's Science Diet Puppy Chicken Wet Dog Food 370G,hills-science-diet-puppy-chicken-wet-dog-food,Hill's Science Diet,6660845109384,122718000034,052742703602,370g,4.75,Available
02/08/2023, 16:40:42,Royal Canin German Shepherd Adult Dry Dog Food 11kg,royal-canin-german-shepherd-adult-dry-dog-food,Royal Canin,6661523013768,100000006655,3182550892759,11kg,147.00,Available
02/08/2023, 16:40:42,Coprice Family Adult Chicken Dry Dog Food 20kg,coprice-family-adult-chicken-dry-dog-food,Coprice,6662051889288,100000007075,9310140009537,20kg,68.42,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Urinary Adult Wet Dog Food Cans 410G,royal-canin-veterinary-diet-urinary-adult-wet-dog-food-cans,Royal Canin VET,6660837802120,123012000018,9003579310632,410g,7.65,Available
02/08/2023, 16:40:42,Optimum Grain Free Chicken &amp; Vegetables Dry Dog Food 13.5kg,optimum-grain-free-chicken-vegetables-dry-dog-food,Optimum,6660831674504,100000036557,9334214050720,13.5kg,87.88,Available
02/08/2023, 16:40:42,Hill's Science Diet Savory Stew Adult Chicken &amp; Vegetable Wet Dog Food 363g,hills-science-diet-savory-stew-adult-chicken-vegetable-wet-dog-food,Hill's Science Diet,6660823580808,122718000075,052742143002,363g,4.75,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Satiety Adult Wet Dog Food Cans 410G,royal-canin-veterinary-diet-satiety-adult-wet-dog-food-cans,Royal Canin VET,6660851335304,123012000102,9003579311851,410g,7.07,Available
02/08/2023, 16:40:42,Glow Adult Australian Mackerel Dry Dog Food 3kg,glow-adult-australian-mackerel,Glow,7147014946952,100000001384,9332596024094,3kg,31.48,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Renal Adult Wet Dog Food Cans 410G,royal-canin-veterinary-diet-renal-adult-wet-dog-food-cans,Royal Canin VET,6660823318664,123012000071,9003579000748,410g,7.32,Available
02/08/2023, 16:40:42,My Dog Chef Select Chicken Supreme Wet Dog Food 6x100G,my-dog-chef-select-chicken-supreme-wet-dog-food,My Dog,6660845043848,122013000037,9334214006550,6x100g,9.19,Available
02/08/2023, 16:40:42,"Ocean Blend with Australian Salmon, Mackerel &amp; Barramundi Dog Roll 2kg",balanced-life-ocean-blend-australian-salmon-mackerel-barramundi-dog-roll,BALANCED LIFE,6661959483528,100000023341,9332613003910,2kg,18.98,Available
02/08/2023, 16:40:42,Pedigree Medium Breed Adult Real Beef &amp; Vegetables Dry Dog Food 20kg,pedigree-medium-breed-adult-real-beef-vegetables-dry-dog-food,Pedigree,6660950065288,122013000039,9310022169809,20kg,62.78,Available
02/08/2023, 16:40:42,Advance Dental Care Toy &amp; Small Breed Adult Dry Dog Food 2.5kg,advance-dental-care-toy-small-breed-adult-dry-dog-food,Advance,6660848386184,100000004149,9334214045856,2.50kg,46.05,Available
02/08/2023, 16:40:42,Royal Canin Mini Light Weight Care Adult Dry Dog Food 3kg,royal-canin-mini-light-weight-care-adult-dry-dog-food,Royal Canin,6660824039560,100000013310,3182550894104,3kg,60.61,Available
02/08/2023, 16:40:42,Hill's Prescription Diet T/D Dental Care Small Bites Dry Dog Food 2.25kg,hills-prescription-diet-t-d-dental-care-small-bites-dry-dog-food,Hill's VET,6660842619016,123011000015,052742400501,2.25kg,56.98,Available
02/08/2023, 16:40:42,Coprice Working Dog Adult Chicken Dry Dog Food 20kg,coprice-working-dog-adult-chicken-dry-dog-food,Coprice,6661813371016,100000006912,9310140009506,20kg,68.42,Available
02/08/2023, 16:40:42,Royal Canin Mini Ageing Senior Wet Dog Food 85G,royal-canin-mini-ageing-senior-wet-dog-food,Royal Canin,6660839145608,100000007818,9003579008294,85g,3.05,Available
02/08/2023, 16:40:42,Advance Mature Toy &amp; Small Breed Adult Chicken &amp; Turkey Dry Dog Food 3kg,advance-mature-toy-small-breed-adult-chicken-turkey-dry-dog-food,Advance,6660830167176,100000004152,9334214045955,3kg,46.60,Available
02/08/2023, 16:40:42,Advance Active Adult Chicken with Rice Dry Dog Food 13kg,advance-active-adult-chicken-with-rice-dry-dog-food,Advance,6660836229256,100000004159,9334214046068,13kg,153.00,Available
02/08/2023, 16:40:42,Glow Adult Australian Salmon Cooked Dog Roll 2kg,glow-adult-australian-salmon-cooked-dog-roll-2kg,Glow,6746731741320,100000053370,9392596007695,2kg,21.49,Available
02/08/2023, 16:40:42,Supercoat Puppy Chicken Dry Dog Food 18kg,supercoat-puppy-chicken-dry-dog-food,Supercoat,7117396672648,100000102486,9300605147584,18kg,70.00,Available
02/08/2023, 16:40:42,Glow Adult Australian Venison Cooked Dog Roll 2kg,glow-adult-australian-venison-cooked-dog-roll-2kg,Glow,6746730201224,100000053371,9392596007701,2kg,21.49,Available
02/08/2023, 16:40:42,Pedigree Real Beef Dry Dog Food 20kg,pedigree-real-beef-dry-dog-food,Pedigree,6661336006792,122013000041,9310022169502,20kg,62.78,Available
02/08/2023, 16:40:42,Hill's Science Diet Savory Stew Puppy Chicken &amp; Vegetable Wet Dog Food 363g,hills-science-diet-savory-stew-puppy-chicken-vegetable-wet-dog-food,Hill's Science Diet,6660825907336,122718000073,052742142807,363g,4.75,Available
02/08/2023, 16:40:42,Hill's Science Diet Large Breed Adult Chicken Dry Dog Food 12kg,hills-science-diet-large-breed-adult-chicken-dry-dog-food,Hill's Science Diet,6660847370376,122718000165,052742005065,12kg,156.00,Available
02/08/2023, 16:40:42,Royal Canin Maxi Adult Wet Dog Food 140g,royal-canin-maxi-adult-wet-dog-food,Royal Canin,6660849270920,100000007823,9003579008492,140g,4.39,Available
02/08/2023, 16:40:42,Advance Weight Control Toy &amp; Small Breed Adult Chicken Dry Dog Food 2.5kg,advance-small-breed-weight-control-adult-chicken-dry-dog-food,Advance,6660952981640,122711000018,9334214024356,2.50kg,46.05,Available
02/08/2023, 16:40:42,ROYAL CANIN VETERINARY DIET Recovery Adult Wet Food Cans 195g,royal-canin-veterinary-diet-recovery-adult-wet-food-cans,Royal Canin VET,6660824268936,123012000068,9003579307717,195g,5.00,Available
